Gene	O1_E_1cm	O1_E_5cm	O1_K_1	O1_LI_10cm	O1_LI_19cm	O1_LI_1cm	O1_LI_28cm	O1_LI_37cm	O1_LI_46cm	O1_LI_55cm	O1_S_1	O1_S_3	O1_SI_161cm	O1_SI_1cm	O1_SI_201cm	O1_SI_41cm	O1_SI_81cm	O1_Tg_F_Th	O2_E_1cm	O2_E_5cm	O2_K_1	O2_LI_10cm	O2_LI_19cm	O2_LI_1cm	O2_LI_28cm	O2_LI_37cm	O2_LI_46cm	O2_LI_55cm	O2_S_1	O2_S_3	O2_SI_121cm	O2_SI_145cm	O2_SI_49cm	O2_Tg_TR	Y1_E_1cm	Y1_E_5cm	Y1_K_1	Y1_LI_10cm	Y1_LI_19cm	Y1_LI_1cm	Y1_LI_28cm	Y1_LI_37cm	Y1_LI_46cm	Y1_LI_55cm	Y1_S_1	Y1_S_3	Y1_SI_113cm	Y1_SI_137cm	Y1_SI_29cm	Y1_SI_85cm	Y1_Th_TG_f	Y2_E_1cm	Y2_E_5cm	Y2_K_1	Y2_LI_10cm	Y2_LI_19cm	Y2_LI_1cm	Y2_LI_28cm	Y2_LI_37cm	Y2_LI_46cm	Y2_LI_55cm	Y2_S_1	Y2_S_3	Y2_SI_113cm	Y2_SI_141cm	Y2_SI_169cm	Y2_SI_1cm	Y2_SI_29cm	Y2_SI_57cm	Y2_Tg_TR
UniRef90_A0A3E5DXG6	0	0	14.2577	16.9571	11.5621	15.9264	12.9045	16.4735	15.7611	17.2279	16.7837	0	12.8516	15.663	13.689	0	0	0	5.27282	10.4384	3.12775	29.1339	20.8705	22.4361	26.8361	22.0447	2.52779	0.444053	10.8779	13.605	13.7513	0	0	0	0	0	0	0.40657	0.604852	9.50184	0.867888	0.855788	1.09915	0.549299	0	11.6639	0	0	0	0	0	0	0	9.09791	22.2124	17.049	29.7361	16.9718	12.0545	16.6039	15.7294	4.96111	8.9198	6.91004	9.07074	15.248	7.03446	0	0	0
UniRef90_A0A3E5DXH7	21.0769	0	36.6721	19.1216	12.6667	10.7484	13.9507	23.082	21.3815	17.6885	7.17019	0	4.12234	24.2158	24.4981	0	0	0	19.7483	0	5.79658	25.5377	20.2258	23.2369	22.6633	20.8462	3.15299	0.633014	5.66628	20.0296	19.2754	0	0	0	0	0	0	0.599372	0.679436	13.9533	1.17435	1.29139	1.29693	0.693781	0	18.1063	0	0	0	0	0	0	0	0	17.7392	11.9743	27.1637	12.8523	7.44717	11.8549	13.1255	5.91395	10.8556	9.6525	12.7599	5.19011	4.44015	0	0	0
UniRef90_A0A3E5DXI9	0	0	0	0	0	0	0	0	0	0	3.76211	0	0	0	0	0	0	0	0	0	0	3.14036	2.23988	2.5801	3.11677	2.29969	0.546407	0.0633737	0	2.61565	0	0	0	0	0	0	0	0.196729	0.227026	1.64038	0.193819	0.250912	0.341979	0.294524	0	1.00082	0	0	0	0	0	0	0	0	5.77963	3.98828	6.13728	3.6401	2.40606	3.22928	3.53048	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXJ6	0	0	0	6.80477	3.12779	5.43956	4.13689	6.20019	5.38629	5.91438	4.06254	0	6.19486	0	0	0	0	0	0	0	0	3.87561	2.55437	3.39402	3.61371	3.32197	0.37296	0	3.93001	2.8796	0	0	0	0	0	0	0	0.164595	0.531192	3.02272	0.619626	0.716137	0.51611	0.354278	0	3.07944	0	0	0	0	0	0	0	0	7.96245	6.2079	11.7446	5.76592	4.25894	5.8011	4.75445	0	4.99856	3.33113	0	6.59954	0	0	0	0
UniRef90_A0A3E5DXJ7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141679	0.119405	0.185585	0.162599	0.0469341	0.0526681	0	0	2.30415	0	0	0	0	0	0	0	0	0.0616796	0.894393	0.0425596	0	0.109378	0	0	1.51599	0	0	0	0	0	0	0	0	2.17683	1.76375	2.0086	2.02141	1.75542	1.99208	2.20321	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXK9	0	0	0	0.379218	0.361395	0.122598	0.31188	0.304858	0.295369	0.210333	0	0	0	0	0	0	0	0	0	0	0	1.60936	1.15461	1.4213	1.73587	1.47212	0.166997	0.0736308	0	0	0	0	0	0	0	0	0	0.293099	0.783113	6.71887	0.796719	0.952859	1.27722	0.802178	0	7.37922	0	0	0	0	0	0	0	0	1.06338	0.5535	2.3469	0.503312	0.225344	0.54476	0.471965	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXL1	0	0	0	1.94815	1.24884	2.19743	1.13139	2.06546	1.46004	1.63191	0	2.94407	0	0	0	0	0	0	0	0	0	4.84003	3.76158	4.69608	5.83125	5.52233	2.21447	1.92621	0	0	2.79482	0	0	0	0	0	0	0.0812287	0.255005	1.36398	0.427955	0.321606	0.360468	0.747476	0	1.49118	0	0	0	0	0	0	0	10.0661	1.81616	2.11625	1.59806	1.85662	1.72132	2.62517	2.38101	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXL6	0	0	11.5284	7.77297	5.19295	3.33878	5.70661	10.2495	7.25848	8.12716	11.5648	4.35022	4.16365	0	4.11261	0	0	0	0	0	0	8.62418	6.06265	8.00903	10.6051	5.93519	1.32322	0.239702	4.28658	6.28018	6.19453	0	0	0	0	0	0	0.64505	0.984846	10.7724	1.33134	1.11382	1.44908	0.572132	0	11.6435	0	0	0	0	0	0	0	0	9.76835	5.39259	13.784	5.90705	3.15684	6.11267	6.76056	0	4.72539	3.39469	12.7325	0	2.84225	0	0	0
UniRef90_A0A3E5DXN1	0	0	18.5546	24.0847	17.0499	21.4975	18.1872	22.2619	22.7993	23.2856	27.7209	0	18.7469	23.6212	22.8788	0	0	0	0	0	8.41302	40.1376	28.662	33.2205	36.4505	30.8295	3.63335	0.692734	15.9266	23.3941	27.2609	0	0	0	0	0	0	0.671938	0.904982	13.999	0.903526	1.21395	1.40713	0.721448	0	15.6394	0	0	0	0	0	0	0	13.4318	37.4832	28.2494	52.705	28.0314	18.3192	25.5219	25.22	12.6017	10.1898	12.4562	16.4699	29.1588	7.47645	0	0	0
UniRef90_A0A3E5DXN5	0	0	0	14.561	12.0177	15.5353	13.0893	14.7948	16.1348	16.2305	12.368	0	11.9957	12.2459	15.3037	0	0	0	0	0	0	22.1628	18.8051	18.478	21.3449	18.7021	1.90108	0.3646	0	9.42186	24.9856	0	0	0	0	0	0	0.395897	0.582944	9.34372	0.586006	0.654134	0.502913	0.615801	0	11.6465	0	0	0	0	0	0	0	0	12.6437	8.22882	16.0404	8.63519	5.54268	9.04974	8.56691	6.02321	10.2243	0	14.6732	25.3108	2.33963	0	0	0
UniRef90_A0A3E5DXN6	0	0	34.6645	24.1521	15.8369	19.2519	18.3073	23.9753	22.4217	23.7616	16.531	0	17.1304	18.8801	18.325	0	0	0	5.29047	0	7.26238	39.6174	28.9179	31.136	37.7296	30.1752	3.52725	0.592854	30.6184	13.0426	8.86965	0	0	0	0	0	0	1.16735	1.21415	19.2453	2.03423	2.12696	2.57359	1.11474	0	19.4384	0	0	0	0	0	0	0	12.5599	34.1317	23.8812	49.9721	25.2928	16.0998	21.806	22.996	9.08347	7.81463	10.4002	27.2874	15.0105	7.55798	0	0	0
UniRef90_A0A3E5DXN7	0	0	0	0.497792	0.313254	1.07162	0.314321	0.219156	0.285781	0.426703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440698	0.673277	5.99772	0.840598	0.658164	0.803812	0.508839	0	8.6919	0	0	0	0	0	0	0	0	0.789246	0.821465	0.519659	0.75035	0.769719	0.869373	0.689385	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXN8	0	0	11.0325	9.71712	8.63941	12.2212	7.74581	8.90996	9.54887	10.9362	15.8332	0	8.53834	5.81095	6.99792	0	0	0	0	0	6.00304	21.9654	16.8153	15.8785	19.0463	16.1897	1.84977	0.328708	0	4.72964	7.05724	0	0	0	0	0	0	0.15304	0.203506	4.52472	0.252283	0.295716	0.238993	0.200435	0	4.06	0	0	0	0	0	0	0	5.45094	7.14967	5.9846	8.03536	5.32183	4.20879	6.72614	6.03825	3.06369	6.99753	0	0	8.06245	4.9849	0	0	0
UniRef90_A0A3E5DXP7	0	0	0	0	0	0.227786	0	0	0.128559	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXR4	0	0	0	6.53776	5.86902	8.14214	5.50718	6.58623	7.03885	7.08278	6.37913	0	7.43235	8.43004	0	0	0	0	0	0	0	10.4683	8.05931	10.511	9.33929	9.60225	1.18825	0.40541	5.06286	0	6.50693	0	0	0	0	0	0	1.05108	1.34463	2.84797	1.33511	1.10611	1.39966	1.84133	0	2.26536	0	0	0	0	0	0	0	0	3.45275	2.76332	3.3701	3.03744	2.3102	2.9341	2.83451	5.31446	3.51916	1.53935	8.20703	10.3708	2.23739	0	0	0
UniRef90_A0A3E5DXR7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0397882	0	0.0422279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXS3	0	0	0	0	0	0	0	0	0	0.0845626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0384193	0	0.0520769	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167323	0	0	0	0	0	0.338655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXS6	0	0	0	1.1922	0.502909	1.05541	0.749844	1.38394	1.11527	0.815396	0	0	0	0	0	0	0	0	0	0	0	0.310257	0.322413	0.17091	0.231154	0.115833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.671156	0.432492	0.340556	0.179751	0.380421	0.294083	0.408828	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXT2	12.1172	0	20.993	19.3738	11.5284	14.2371	13.6702	18.5807	16.7759	18.145	15.2453	2.88885	20.5226	16.4804	21.0194	0	0	0	8.35759	13.3572	4.99873	35.9678	23.9876	28.3729	32.5787	26.7723	3.559	1.19838	16.8308	20.271	15.2478	0	0	0	0	0	0	1.79719	2.80505	33.5586	3.22988	3.97199	4.70232	2.52077	0	37.9713	0	0	0	0	16.9782	0	0	11.4983	35.5326	23.3938	53.5422	24.4307	15.1075	23.484	22.3653	7.36251	5.95149	9.38331	8.42716	21.8537	5.53262	0	0	0
UniRef90_A0A3E5DXT4	0	0	16.2169	57.2432	46.5151	37.6473	49.915	77.5932	69.7578	60.51	51.634	0	26.4873	57.6279	35.9156	0	0	0	0	0	11.1791	38.022	31.6282	30.3996	36.9683	28.6532	3.20782	0.836029	7.28522	12.8113	18.3992	0	0	0	0	0	0	0.605223	0.739448	15.3651	1.21554	0.980046	1.07583	1.18866	0	12.2902	0	0	0	0	0	0	0	0	32.1983	23.1606	44.761	26.0146	17.0589	22.6133	23.8032	30.5479	37.9557	15.8474	52.2012	53.2532	14.4359	0	0	0
UniRef90_A0A3E5DXT5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0687277	0.0672043	0.038308	0	0.105045	0	0	0	0	0	0	0	0	0	0	0	0.0740564	0	0.580284	0	0.084736	0	0.0557362	0	0.430665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXU0	0	0	0	8.23333	4.96317	4.29297	5.96354	8.99744	7.62972	8.73992	13.9462	0	4.77404	3.89889	9.43104	0	0	0	0	0	0	10.1057	6.1624	6.36914	8.37495	6.18998	0.838164	0.245641	5.24964	7.49236	7.56583	0	0	0	0	0	0	0.780684	0.894842	13.1673	1.33912	1.31294	1.44452	0.827053	0	10.4715	0	0	0	0	0	0	0	2.92587	9.44279	4.38408	14.1744	5.77077	2.62288	5.54855	5.73969	4.72414	1.87115	1.73434	4.37971	4.80849	2.97891	0	0	0
UniRef90_A0A3E5DXU1	0	0	0	12.2453	9.69244	8.03917	10.1596	16.8908	13.5132	12.518	10.8849	0	9.95395	4.6189	12.5118	0	0	0	0	0	0	0.249743	0.249951	0.250752	0.248078	0.191206	0.0369791	0	0	1.64047	0	0	0	0	0	0	0	0	0.0647123	1.84973	0.147306	0	0.196084	0.0348598	0	1.65559	0	0	0	0	0	0	0	0	10.4697	7.26153	15.8969	7.61045	5.39203	6.128	5.70939	11.6635	2.37314	6.32493	23.1885	13.5524	6.35185	0	0	0
UniRef90_A0A3E5DXU2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0442957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0654349	0.0727546	0.999179	0.0969124	0.0730728	0.0428947	0.0847106	0	1.61555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXU8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0514458	0	0.0408481	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0885643	0.459085	0	0.0898884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXV2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DXV5	0	0	0	66.7411	48.096	44.7018	55.2975	86.7774	77.8188	72.0146	58.2104	11.7976	39.0531	74.9265	30.6714	0	0	0	20.0405	39.5648	0	38.9356	30.4208	31.3927	34.0375	29.4511	3.59798	0.817142	15.5207	10.2351	39.1984	0	0	0	0	0	0	0.529262	0.322999	16.6154	0.656632	1.02384	1.05087	1.13989	0	14.268	0	0	0	0	0	0	0	0	33.6632	25.4792	56.4238	27.0837	17.2049	24.6624	24.0265	27.7961	44.4091	12.9945	29.8883	56.4304	16.5173	0	0	0
UniRef90_A0A3E5DXX1	0	0	19.788	13.3034	9.9582	14.1142	9.82699	12.0819	13.0978	13.7059	12.0211	0	8.89837	9.71256	16.9713	0	0	0	3.02003	0	8.07534	27.6548	20.6416	21.9226	25.974	22.2	2.1319	0.348212	9.63308	16.1031	10.089	0	0	0	0	0	0	0.163804	0.30091	4.94311	0.451292	0.401468	0.337719	0.26913	0	4.98602	0	0	0	0	0	0	0	0	20.8018	16.0964	24.6619	15.9344	11.9616	16.1903	13.8716	5.94915	4.60198	4.4447	10.7311	12.8107	4.44567	0	0	0
UniRef90_A0A3E5DXX4	0	0	0	1.32404	0.876082	1.48024	1.18457	1.83662	1.66467	1.85387	0	0	0	0	0	0	0	0	0	0	0	0.426382	0.988957	1.07477	1.03365	1.13996	0.148237	0	0	0	0	0	0	0	0	0	0	0.133307	0.325952	1.51273	0.314865	0.243012	0.370132	0.573504	0	2.44729	0	0	0	0	0	0	0	0	1.13306	1.27843	0.497788	1.34225	1.07155	1.89057	1.45316	0	2.02105	0	0	0	0	0	0	0
UniRef90_A0A3E5DXZ8	0	0	23.4802	86.562	70.7178	62.6945	77.4113	117.989	99.607	90.9052	45.5387	22.1506	84.8025	47.6679	46.5456	0	0	0	0	0	29.811	55.5372	37.9875	41.5184	49.0976	39.7351	5.3524	0.886442	0	25.6225	21.0277	0	0	0	0	0	0	0.764397	1.06128	20.5613	1.76143	0.742267	2.15238	2.14476	0	21.869	0	0	0	0	0	0	0	0	42.2595	30.3987	69.3977	31.5384	20.3311	28.6092	28.6568	45.6219	41.5605	19.7602	64.8317	79.8091	57.8892	0	0	0
UniRef90_A0A3E5DY01	0	0	0	0.597207	0.490376	0.392932	0.551854	0.58262	0.486358	0.74726	0	0	0	0	0	0	0	0	0	0	0	0.48832	0.277154	0.399568	0.392666	0.345995	0.0506459	0	0	0	0	0	0	0	0	0	0	0	0.102375	0.898286	0.0667036	0.0732983	0.071465	0	0	0.900578	0	0	0	0	0	0	0	0	0.723567	0.406594	0.726991	0.548525	0.362123	0.553226	0.476093	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DY04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268721	0.0772775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DY07	0	0	0	0.492674	0.44976	0.427905	0.58257	0.52358	0.743962	0.722572	0	0	0	0	0	0	0	0	0	0	0	0.891629	0.378899	0.301991	0.466112	0.329857	0.0595354	0	0	0	0	0	0	0	0	0	0	0	0	0.168387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.818202	0.373396	0.731971	0.699683	0.217259	0.472113	0.537856	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DY11	0	0	0	0.708679	0.508588	0.360356	0.596332	0.596219	0.678049	0.670857	0	0	0	0	0	0	0	0	0	0	0	0.25002	0.218873	0.248954	0.311536	0.209409	0	0	0	0	0	0	0	0	0	0	0	0.051871	0.173682	1.46502	0.139044	0.226475	0.129996	0.127265	0	2.80415	0	0	0	0	0	0	0	0	0.852889	0.414254	0.78284	0.485403	0.250765	0.482699	0.435178	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DY12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0628353	0	0	0	0	0	0	0	0	0	0	0	0.0405257	0	0.66148	0	0	0.0716565	0	0	0.727122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DY22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0470534	0	0	0	0	0	0	0	0	0	0	0	0.0361307	0	0.743915	0	0.0599545	0	0	0	0.509979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DY25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.570411	0.636285	0.656177	1.13857	0.622995	0.23966	0	0	0	0	0	0	0	0	0	0	0	0.16632	0.693418	0.199903	0.249827	0.210106	0	0	0.710165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DY30	0	0	12.2687	21.5455	15.4412	18.5148	17.7139	23.9575	22.645	21.1055	14.2433	0	14.7029	16.3156	26.6693	0	0	0	0	0	0	16.6194	11.0879	14.4296	16.8453	13.8548	2.05716	0.51477	0	5.93428	4.27281	0	0	0	0	0	0	0.477462	0.606415	7.44593	0.688395	0.913748	0.961911	0.60785	0	8.26251	0	0	0	0	0	0	0	0	20.9831	15.1224	30.1629	15.0209	9.7026	14.5266	13.3696	14.5179	14.0746	6.59279	20.6994	9.28975	7.68169	0	0	0
UniRef90_A0A3E5DY33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14546	0.740898	0.517008	0.529347	0.899742	0	0	0	0	0	0	0	0	0	0	0	0	0	0.431393	0	0.0650176	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0652791	0.448025	0	0	0.0917201	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DY37	0	0	0	11.408	8.89395	7.58546	9.66798	15.6054	13.1846	11.8382	12.2158	0	8.37894	14.1461	6.12716	0	0	0	0	0	0	1.48469	0.82023	1.10173	1.02323	0.960977	0.0902724	0.0578552	0	0	0	0	0	0	0	0	0	0.315289	0.495709	7.07651	0.679318	0.806085	0.865755	0.416418	0	10.7788	0	0	0	0	0	0	0	0	3.99863	1.85748	6.10414	2.57108	0.899142	2.11161	2.21052	5.23142	7.41879	1.53049	14.4412	7.80932	3.13244	0	0	0
UniRef90_A0A3E5DY39	13.1942	0	0	13.6255	10.0078	8.23489	11.5872	17.5243	15.3428	13.5921	11.7295	0	10.4005	19.1871	12.2002	0	0	0	0	0	0	4.30285	2.39266	2.59518	3.49794	2.83557	0.542187	0.159951	0	3.14269	0	0	0	0	0	0	0	0.824024	1.60158	13.9426	2.15423	2.34421	2.30266	1.36574	0	14.2255	0	0	0	0	0	0	0	0	6.11993	3.58303	8.66938	4.59769	2.40175	4.93307	4.52667	4.65899	10.2276	2.09863	13.9144	10.5412	4.29849	0	0	0
UniRef90_A0A3E5DY40	0	0	19.0345	1.09779	0.543891	0.558182	0.757882	1.06698	1.00225	1.18659	4.08099	0	0	0	0	0	0	0	0	0	0	6.6789	5.01408	4.73371	6.43534	4.06706	0.731258	0.0815431	3.93723	2.88489	0	0	0	0	0	0	0	0.64541	1.27615	5.34289	0.941308	1.73671	1.25146	1.95286	0	3.61292	0	0	0	0	0	0	0	0	14.4211	10.9705	20.0592	10.1603	8.05932	11.724	10.9151	0	0	2.19328	0	4.80849	1.11735	0	0	0
UniRef90_A0A3E5DY43	0	0	0	14.445	11.4303	8.84762	12.3034	17.3263	15.6522	14.9262	3.78203	0	9.90411	12.2081	11.8233	0	0	0	0	0	0	3.95604	2.71292	2.63141	3.62047	2.85431	0.333219	0.204453	0	3.98995	0	0	0	0	0	0	0	0.960873	1.777	15.0905	2.05275	2.43916	2.33322	1.73549	0	16.7645	0	0	0	0	0	0	0	0	6.45005	3.37817	10.7433	5.24618	2.78796	4.07185	4.82336	3.15745	8.65796	3.07706	20.1912	8.25549	6.86821	0	0	0
UniRef90_A0A3E5DY45	27.6315	0	23.7951	24.7601	16.5817	20.3331	19.5146	25.2997	22.9732	25.6573	18.057	0	13.811	12.8612	17.6936	0	0	0	0	0	3.37743	39.1651	26.2431	29.2347	33.1501	28.07	3.15115	0.529296	8.22879	19.5393	17.8355	0	0	0	0	0	0	1.12273	1.61809	22.413	1.85478	1.88971	2.71171	1.38408	0	28.3963	0	0	0	0	14.8416	0	0	8.28039	32.53	21.3088	46.6628	22.9804	15.7732	21.3073	22.1631	10.7482	18.004	12.2909	9.1331	22.6029	7.71502	0	0	0
UniRef90_A0A3E5DY46	0	0	0	10.1499	8.10867	6.62947	9.31261	13.5704	11.2315	11.4462	3.84108	0	0	20.2742	7.54483	0	0	0	0	0	0	1.02864	0.539211	0.840979	0.558418	0.925361	0.0811285	0	0	0	0	0	0	0	0	0	0	0.175248	0.0821798	4.54329	0.154218	0.236965	0.562791	0.137321	0	5.18183	0	0	0	0	0	0	0	0	2.08761	0.967283	4.0684	1.29956	0.319464	0.764522	1.0558	0	8.01876	0	4.67169	3.84679	0	0	0	0
UniRef90_A0A3E5DY48	0	0	0	15.0517	11.5134	8.77995	12.8668	19.6504	17.1489	14.1888	8.24916	0	8.64092	15.5189	20.6276	0	0	0	0	0	0	3.83309	2.54462	3.18801	3.49619	3.38037	0.261681	0.220511	0	5.2216	0	0	0	0	0	0	0	1.04651	1.60007	14.7686	2.20236	2.44962	2.66752	1.80158	0	11.8266	0	0	0	0	0	0	0	0	6.48126	3.78334	10.31	5.37006	3.10311	4.31458	5.00782	2.02197	11.9496	2.23717	20.552	14.49	7.08395	0	0	0
UniRef90_A0A3E5DY53	0	0	0	8.39901	4.82257	7.03321	5.84694	7.31328	7.06712	8.78989	9.08325	0	10.7852	4.40041	14.9373	0	0	0	0	0	0	7.48736	5.99387	7.95081	7.64045	7.2171	0.93495	0.621501	0	11.148	6.34433	0	0	0	0	0	0	0.155417	0.489057	2.8079	0.51048	0.824087	0.564784	0.824607	0	2.59883	0	0	0	0	0	0	0	0	4.9364	3.00205	5.20177	5.05292	2.47301	4.43231	4.76074	0	3.7297	0	9.59847	0	1.68143	0	0	0
UniRef90_A0A3E5DY55	27.5916	0	0	1.38506	1.37175	0.667462	1.43064	1.88867	1.73185	1.44164	4.56599	0	2.69826	0	0	0	0	0	9.57781	0	0	1.41749	0.758122	0.976054	0.991865	0.827612	0.166636	0.210643	0	0	0	0	0	0	0	0	0	0.462766	0.366524	11.8279	0.67407	0.885261	1.20945	0.46461	0	15.0761	0	0	0	0	0	0	0	0	8.82941	3.97137	16.111	4.95883	1.66481	3.60988	3.98608	0	0	1.8862	0	0	0	0	0	0
UniRef90_A0A3E5DY56	0	0	0	0.520154	0.494173	0.269364	0.637996	0.338408	0.53591	0.615667	0	0	0	0	0	0	0	0	0	0	0	0.138249	0.151027	0.293989	0.218962	0.274692	0	0	0	0	0	0	0	0	0	0	0	0.140618	0.0760645	1.72903	0.169969	0.177904	0.296172	0.203625	0	2.15811	0	0	0	0	0	0	0	0	0.731843	0.380836	0.747701	0.503151	0.380978	0.342361	0.622723	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DY59	0	0	0	0.586571	0.182534	0.250949	0.248362	0.291357	0.49448	0.20058	0	0	10.1405	0	0	0	0	0	0	0	0	2.01065	0.79072	2.22691	2.22464	1.50761	0.834443	0.280051	0	0	0	0	0	0	0	0	0	0.228016	0.434161	3.34665	0.649733	0.425251	0.439726	0.346769	0	2.47174	0	0	0	0	0	0	0	0	2.29627	1.37452	4.51997	2.20027	1.31205	2.24981	1.82897	0	0	0	0	0	0	0	0	0
UniRef90_A0A3E5DY64	0	0	15.9374	17.4826	12.4711	16.138	13.5401	16.5999	16.2655	17.2886	13.8242	0	15.7524	11.5293	18.9394	0	0	0	5.66333	0	0	26.8984	18.2594	21.061	24.6352	20.8662	2.24187	0.455358	11.7482	9.923	14.5751	0	0	0	0	0	0	0.438868	0.55305	9.97262	0.855434	1.00644	1.22375	0.508671	0	8.36176	0	0	0	0	4.90904	0	0	2.62479	20.7387	17.1401	27.4926	14.3434	11.6958	15.7808	12.9141	6.14411	6.28815	7.78733	17.2629	13.8032	3.07125	0	0	0
