Phylum	Y2_SI_1cm	O1_S_6	Y2_B_RL_L_MG_1	Y1_LI_37cm	Y2_B_LL_L_MG_1	Y2_NC_Air__MG_2	Y2_LI_10cm	Y1_S_1	Y1_S_6	O1_SI_81cm	O1_SI_1cm	O1_LI_37cm	O1_SI_201cm	O1_LI_55cm	Y1_LI_28cm	Y1_LI_19cm	O1_B_RA_L_MG_1	Y2_LI_28cm	O1_SI_41cm	Y1_SI_137cm	O2_B_RL_L_MG_1	Y2_SI_113cm	O2_SI_145cm	Y2_SI_57cm	Y1_LI_55cm	Y1_LI_1cm	O2_LI_55cm	O2_S_6	Y2_B_N_L_MG_1	O1_B_N_L_MG_1	O2_SI_121cm	Y1_B_RA_L_MG_1	Y1_B_LL_L_MG_1	Y2_SI_169cm	Y2_B_RA_L_MG_1	O2_SI_97cm	O1_LI_28cm	Y1_SI_85cm	O1_LI_10cm	Y2_S_6	Y2_LI_55cm	O2_B_RA_L_MG_1	O2_LI_37cm	O1_B_LA_L_MG_1	Y1_LI_46cm	O1_LI_46cm	Y1_SI_29cm	O1_SI_161cm	O2_SI_25cm	O2_B_N_L_MG_1	Y2_LI_46cm	O2_B_LL_L_MG_1	Y2_SI_29cm	Y2_SI_85cm	Y2_NC_scissors__MG_2	O1_S_1	Y2_B_LA_L_MG_1	O2_SI_73cm	Y2_LI_37cm	Y1_SI_1cm	Y2_LI_19cm	O2_LI_10cm	Y2_Lip_Upper	Y2_NC_forceps__MG_2	O1_SI_121cm	O2_LI_19cm	O2_Rshoulder	O1_LI_1cm	Y2_S_1	O2_SI_49cm	O2_LI_1cm	Y1_LI_10cm	O2_SI_1cm	O2_LI_46cm	O2_Lip_Upper	O2_S_1	O1_LI_19cm	Y1_SI_113cm	Y1_B_N_L_MG_1	Y2_SI_141cm	Y1_B_RL_L_MG_1	Y2_Right_Leg	O2_Right_Leg	O1_B_LL_L_MG_1	O2_B_LA_L_MG_1	Y2_Rshoulder	O1_B_RL_L_MG_1	O2_LI_28cm	Y1_SI_57cm	Y2_LI_1cm	Y1_B_LA_L_MG_1
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.82E-05	0	0	0	6.90E-05	0	0	0.00010947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27E-05	0	0	0	0	0	0	0	0	0	3.81E-05	0	0	0	0	0	9.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0.00045875	0	0	0	0	0	4.28E-05	0	0	0	0	0	0	0	0	0.000249835	0	0	0	0	0	0	0	0	0	0.000159091	0	0.000574141	0	4.83E-05	0	0.000296878	0	0	0.000461828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16E-05	0	0	0	0	0.000325414	0	0	0	0	0.000293116	0	0.000305355	0	0	0	0.000498412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93E-06	0	0	0	1.18E-05	0	6.33E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0.00105916	0	0	0	0	0.003344179	0	0.001984422	0.000867832	0	0	0.001569732	0	0.004524564	0	0	0	0	0.000259696	0.000886862	0.000277294	0	0	0	0	0	0	0	0	0	0.001563467	0	0.007730945	0	0.003099093	0	0.001122084	0	0.000439909	0.007426875	0	0	0	0	0.002234664	0	0	0	0	0	0	0	0.001139882	0	0.000911728	0.000472841	0	0	0	0.001467032	0	0.011813627	0	0	0.000754489	0	0.000641054	0	0	0	0.006657598	0	0	0	0	0.00055742	0	0	0	0	0	0.000574626	0	0.002320304	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000185257	0	0.000587969	0	0.000141751	0	0	0	0	0.00056314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000685325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76E-05	0	7.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0.000159795	0	0	0.000909097	0	0	0	0	0	0	0	0.000427798	0	0	0.000715271	0	0	0	0	0.000609537	0	0	0.000206425	0.000462227	0	0	0	0	0	0	0	0	0	0.000131352	0	0.000200833	0	0.00201384	0	0.001247867	0	9.33E-05	0.000395514	0	0	0	0	0.001263293	0	0	0	0	0	0	0	0.000914871	0	0.000507873	0.000737156	0	0	0	0.00174102	0	0	0	0	0.001013068	0	0.001637553	0.00040556	0	0	0.000140832	0	0	0	0	0.000456975	0	0	0	0	0	0.000981421	0	0.001107369	0
Bacillota	0	0	0	0.000145365	0	0	0.00109403	0	0	0	0	0	0	0	0	0	0	0.000455989	0	0	0	0	0	0	0	0	0.00012627	0	0	0	0	0	0	0	0	0	0.000100816	0	0.00022563	0	0.000316054	0	0.00026297	0	0.000152752	0.000373409	0	0	0	0	0.000277999	0	0	0	0	0	0	0	0.000297809	0	0.000376138	0	0	0	0	0.000272068	0	0	0	0	0.000154817	0	0	0	0	0	0.000253639	0	0	0	0	0	0	0	0	0	0	0	0	0.000946487	0
Bacillota	0	0	0	0.000558965	0	0	0.001137617	0	0	0	0	0.002795916	0	0.0015224	0.000471756	0	0	0.001362478	0	0.004377169	0	0	0.001505766	0	0	0	0.000816697	0	0	0	0	0	0	0	0	0	0.001769062	0	0.004240298	0	0.002483691	0	0.002888905	0	0.000348374	0.005156682	0	0	0	0	0.002131169	0	0	0	0	0	0	0	0.001377865	0	0.000817365	0.00177654	0	0	0	0.003189915	0	0.006088766	0	0	0.002467987	0	0.003275587	0.000919449	0	0	0.003437821	0	0	0	0	0.000654881	0	0	0	0	0	0.00165719	0	0.002627244	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35E-05	0	7.77E-05	0	0.000276404	0	0.000355322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136595	0	5.67E-05	0	0	0	0	0.000592788	0	0	0	0	0.000229372	0	0.000430098	0	0	0	7.83E-05	0	0	0	0	0	0	0	0	0	0	0	0	9.31E-05	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	6.83E-05	0	0	0	0	0	0	0	0	0	0	3.13E-05	0	0	9.55E-06	0	0	0	0	0	0	0	0	2.27E-05	0	0	0	0	0	0	0	0	0	6.93E-06	0	0	0	9.61E-06	0	1.13E-05	0	5.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29E-05	0	0	0	0	0	0	0	0	0	9.31E-06	0	0	0	4.23E-06	0	0	0	0	0	0	3.68E-05	0	0	0	0	0	0	0	8.13E-06	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12E-05	0	0	0	0	0	3.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0.000910965	0	0	0	0	0.003606898	0	0.00369163	0	0	0	0.001058438	0	0	0	0	0.003642087	0	0	0	0.003261381	0	0	0	0	0	0	0	0	0	0.002303855	0	0.001600592	0	0.001175451	0	0.006548452	0	0	0.002185985	0	0	0	0	0.000814504	0	0	0	0	0	0	0	0.001062055	0	0.001183038	0.005280875	0	0	0	0.005145602	0	0.002985212	0	0	0.00590159	0	0.004379972	0.003781388	4.17E-05	0	0.002058175	0	0	0	0	0	0	0	0	0	0	0	0	0.000617495	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064383	0	0	0	0	0	0	0	0	0	0.000201166	0	0.000152812	0	0	0	0.000952302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129208	0	0	0	0	0	0	0	0	0	0.001063672	0	0	0	0	0	0.000177205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175896	0	0	0	0	0	0	0	0	0.000292896	0	0	0	0	0	0	0	0	0	0.000171154	0	0.000179536	0	0	0	0.000210197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200113	0	0	0	0	0	0	0	0	0	0.000359563	0	0	0	0	0	0.000117662	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002602066	0	0	0	0	0	0.001011727	0	0	0	0	0	8.43E-05	0	0	0	0	0	0	0.000204371	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000759188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004820462	0	0	0	0	0	0.002597946	0	0	0	0	0	0.000163656	0	0	0	0	0	0	0.000341115	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000773481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	6.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.89E-05	0	0	0	2.80E-05	0	0	0	5.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001625151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003225571	0	0	0	0	0	6.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001363728	0	0	0	0	0	6.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005716145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0.000533941	0	0.000182284	0.000121451	0	0	8.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000275118	0	8.20E-05	0	0.00023661	0	0	0	3.63E-05	0.000131575	0	0	0	0	0.000123452	0	0	0	0	0	0	0	6.30E-05	0.036005188	4.19E-05	0	0	0	0	0	0	0	0.000154969	0	0	0	0	0	0	0	0.000104977	0	0	0	0	0.000362994	0	0	0	0	0	0	0	8.44E-05	0
Bacillota	0	0	0	0	0	0	0.002702696	0	0	0	0	0	0	0	0	0	0	0.006606988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016979841	0	0	0	0	0	0	0.01751927	0	0.000183333	0	0	0	0	0	0	0	0.012133554	0	0	0	0	0	0	0	0.004536234	0	0.00194053	0	0	0	0	0	0	0	0.005864473	0	9.80E-05	0	0	0	0	0	0	0	0	0.006983926	0	0	0	0	0	0	0	0	0	0.005754666	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.49E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.20E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000415595	0	0	0	0	0	0	8.10E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312666	0	0	0	0	0	0	0	0	0	2.82E-05	0
Bacillota	0.465909091	0	0	0	0	0	0.000187735	0	0	0	0	0	0	0	0	0	0	0.000199914	0	0	0	0.087972369	0	0.031148036	0	0	0	0.003022413	0	0	0	0	0	0.039895769	0	0	0	0	0	0.102153876	0.000269951	0	0	0	0	0	0	0	0	0	0.001124526	0	0.079173774	0	0	0	0	0	0.000159361	0	3.59E-05	0	0	0	0	0	0	0	0.075306119	0	0	0	0	0	0	0	0	0	0	0.099325536	0	0	0	0	0	0	0	0	0	0.001242943	0
Bacillota	0	0	0	4.35E-05	0	0	0	0	0	0	0	0.000591229	0	0.000383756	0	0	0	2.28E-05	0.003635636	0	0	0	0	0.001772882	0	0	0	0	0	0	0	0	0	0.004092229	0	0	0.000455363	0	6.09E-05	0.004250442	5.54E-05	0	0	0	7.28E-05	0.000244203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006339342	0	0	0	0	0	0	0	6.43E-05	0	0	0.007963399	0	0.000185475	0	0	0	0	0	0	0	6.81E-05	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000608155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001346017	0	0	0	0	0	3.53E-05	0	0	0	0	0.001253852	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000577813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0.620266121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.360675513	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042577	0	0	0	0	0	0.021170857	0	0	8.22E-05	0	0	0	0	0	0	0.027943246	0	0	0	0	0	0.101867329	0.000443608	0	5.22E-05	0	0	0	0	0	0	0	0.001533866	0	0.092078914	0	0	0	0	0	0	0	0.000386489	0	0	0	0	0.000111815	0	0	0.058704503	0	5.77E-05	0	0	0	0	0	0	0	0	0.052932994	0	0.001373908	0	0	0	0	0	0	0	0.000775303	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.79E-05	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0.146943574	0	0	0.000997182	0	0	0.013525311	0	0	0	0	0	0	0	0.00204473	0.00122482	0	0.026229106	0	0.010456074	0	0.200325071	0.003120828	0.028847061	0.000333514	0.001940157	0.001991194	0.014082368	0	0	0.003619053	0	0	0.293166504	0	0	0	0	0	0.151093653	0.048234583	0	0.012018221	0	0.00097792	0	0	0	0.011117407	0	0.034040691	0	0.072758288	0	0	0	0	0.008978768	0.015312437	0	0.007031194	0.004725706	0.003792425	0	0	0.001037058	0	0	0.176141181	0.004514463	0.003565971	0.023912613	0.009150548	0.003213333	2.94E-05	0.018253046	0	0.010458785	0	0.146742217	0	0.022325629	0	0	0	0.018344266	0	0.002022861	0	0.030324837	0
Bacillota	0	0	0	0	0	0	7.19E-05	0	0	0	0	0	0	0	0	0	0	0.000111039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000659411	0	0	0	0	0	0	0.00023998	0	7.74E-05	0	0	0	0	0	0	0	0.000127165	0	0	0	0	0	0	0	0.000114624	0	4.26E-05	0	0	0	0	0	0	0	0.000719499	0	3.36E-05	0	0	0	0	0	0	0	0	0.000644474	0	0.000201387	0	0	0	0	0	0	0	0.000148589	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08E-05	0	0	0	0	0	0	0	3.81E-05	0
Bacillota	0	0	0	0	0	0	0.001088737	0	0	0	0	0	0	0	0	0	0	0.001105405	0	0	0	0.11316538	0	0.016163407	0	0	0	0	0	0	0	0	0	0.126557097	0	0	0	0	0	0.075922919	0.00111508	0	0	0	0	0	0	0	0	0	0.001319914	0	0.021063562	0	0	0	0	0	0.000545058	0	0.000220849	0	0	0	0	0	0	0	0.050589657	0	0	0	0	0	0	0	0	0	0	0.078453518	0	0.000760796	0	0	0	0	0	0	0	0.002674785	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27E-06	0	0	0	0	0	0.001452255	0	0	3.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05E-05	0	0	0	0	0	0	0	0	0	0.030037825	0	0	0	0	0	0	0	8.08E-06	0	0	0	0	3.44E-05	0	0	0	0	3.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004246844	0	0	0	0.000322844	0	0	0	0.000101099	0	0	0	0	0	0	0	0	0	3.88E-05	0	0.000122938	0	0	0	0.000288461	0	0	0.000241045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193903	0	0	0	4.37E-05	0	0	0	0	0.000124409	0	0.000269233	0.000148276	7.30E-05	0	8.26E-05	0	0	0	0	0.000129286	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0.000151519	0	0	0.00261272	0	0	0	0	0	0	0	0	0	0	0.003642349	0	0	0	0	0	0.195564022	0	0	0	0.010641411	0	0	0	0	0	0.318578775	0	0	8.91E-05	0	0	0.314198386	0.004003804	0	0.000298729	0	0.000251239	0	0	0	0	0	0.006937438	0	0.442891048	0	0	0	0	0	0.001566345	0	0.000601182	0	0	0	0	0	0	0	0.321296294	0	0.000107366	0	0	0	0	0	0	0	0	0.36628764	0	0.003909397	0	0	0	0	0	0	0	0.007691747	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314445	0	0	0	0	0	0.012306445	0	0	0	0	0	0	0	0	0	0.019973513	0	0	0	0	0	0	0.000118664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09E-05	0	0	0	0	0	0	0	0.029988732	0	0	0	0	0	0	0	0	0	0	0.021124064	0	0	0	0	0	0	0	0	0	0.000256506	0
Bacillota	0	0	0	0	0	0	0.000414386	0	0	0	0	0	0	0	0	0	0	0.000272966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002528205	0	0	0	0	9.63E-06	0.001420794	0.0002792	0	0	0	0	0	0	0	0	0	0.000302596	0	0	0	0	0	0	0	0.000106947	0	6.32E-05	0	0	0	0	0	0	0.000144971	0.00290567	0	0	0	0	0	2.55E-05	0	1.01E-05	0	0	0.002166325	0	7.96E-05	0	0	0	0	0	0	0	0.000938715	0
Bacillota	0	0	0	0	0	0	0.002156304	0	0	0	0	0	0	0	0	0	0	0.001608575	0	0	0	0	0.000135359	0.002244394	0	0	0	0.000948208	0	0	0	0	0	0.013193767	0	0	0	0	5.83E-06	0.006662209	0.001625584	0	3.30E-05	0	0	0	0	0	0	0	0.001563105	0	0	0	0	0	0	0	0.000654122	0	0.0004526	0	0	0	0	0	0	0	0.011680241	0	1.64E-05	0	0	0	6.80E-06	0	8.35E-06	0	0	0.009025824	0	0	0	0	0	0	0	0	0	0.006451335	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.467904723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476175646	0	0	0.00133015	0	0.690215868	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0.00037796	0	0	0	0	0	0	0	0	0	0	0.000415436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001898371	0.000564065	0	0	0	0	0	0	0	0	0	0.000762988	0	0	0	0	0	0	0	0.000384902	0	0.00025801	0	0	0	0	0	0	0	0.003313018	0	0	0	0	0	0	0	0	0	0	0	0	0.000269511	0	0	0	0	0	0	0	0.001139364	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62E-05	0
Bacillota	0	0	0	0	0	0	0.000245332	0	0	0	0	0.000267642	0	0	0	0	0	0.000780768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53E-05	0	4.71E-05	0	0.002768484	0	0	0	0	0	0	0	0	0	0.001991473	0	0	0	0	0	0	0	0.00117006	0	0.000438409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05E-05	0	0	0	0	0.001493248	0	0	0	0	0	0	0	0.000428775	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0.000357154	0	0	0	0	0	0	0	0	0	0	0.018550093	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000381412	0	0.000471974	0	0	0	0	0	0	0.00047709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02513206	0	0	0	0	0.003252871	0	0.000391947	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002650854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000484195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000808941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
